,fips,stname,ctyname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
30,1061,Alabama,Geneva County,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0.4,0.6,0.6,0.6,1,1.4,1.6,2.2,2.8,3.2,3.6,4.2,4.6,5,5.4,6.2,6.8,7.2,7.8,8.4,8.6,9
31,1063,Alabama,Greene County,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1.4,2,2.6,3.2,3.4,3.8,4.2,4.8,5.6,6.8,7.8,9.2,10.6,11.8,13.2,14.8,16,17,18.2,19.6,21.8,24,26.8,29.2,32.4,34.8,37.8,40.2,43,44.2,45.4,46.6,48.8,50.4,52.2
32,1065,Alabama,Hale County,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0.8,1.4,1.8,2.2,2.8,4,4.8,5.6,6.4,7.8,9.4,11,13,15.2,17.2,18.6,20.2,21.8,24.4,27,29.8,32.6,35.4,37,38.4,39.4,40.2,41,42.6,44.4,46.6
33,1067,Alabama,Henry County,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,1.4,2.2,3,3.6,4.6,6,7.2,8.6,10.2,11.6,12.4,13.4,14.4,15.2,15.8,16.6,17.6,18.4,19.4,20.4,21.2,21.6,22,22,22.2,22.6,23,23.8
34,1069,Alabama,Houston County,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.8,1.4,2,2.6,3.6,5,6.2,7.2,8.2,9.4,10.4,11.6,14.4,17.6,20.2,23.4,27,30,33.8,38.2,42.6,46.8,50.8,54.8,58,60.8,64,67.2,69.4,72.4,74.4,75.6,76.4,77.2,78.4,80.6,83.4,86,88.8
35,1071,Alabama,Jackson County,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0.8,1.2,1.4,2,2.6,3.4,4,4.6,5.4,6.2,7,8.4,9.8,11,12.8,14.6,16,18,19.6,20.6,21.8,23.2,24.6,26.4,28.4,30,32.4,34.2,35.8,37.6,39.6,40.6,42,43.2,44,44.6,45.2,45.6,46.4,47.2,48.2
36,1073,Alabama,Jefferson County,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,1.4,4.8,9,13.8,20.4,29.4,38.2,48.2,60.4,71.8,87.6,107.2,128.4,150.2,181,206,228.2,251.2,275,296.2,320,349.2,375.4,404,429.6,456.4,480.4,511.6,539.6,566.2,588.8,606.6,617.6,628.4,640.2,652.6,665.2,678,693,714.4,737.4,759.2,787.4,810,826.6,843.2,861,879,900.4
37,1075,Alabama,Lamar County,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0.8,1,1,1,1,1,1,1,1,1,1,1,1.2,1.6,2.4,3.2,4,5,5.8,6.2,6.8,7.4,7.4,7.4,7.4,7.2,7.2,7.4,7.8,8.2,8.4,8.6,9,9.2,9.4,9.8,10,10,10.2,10.4,10.6
38,1077,Alabama,Lauderdale County,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,1,1.6,2.2,3.2,4.6,6,7.8,9.6,10.8,11.4,12,12.4,12.8,13.6,14.4,15.2,16,16.8,17.6,18.4,19.4,20,20.8,21.2,21.6,21.8,22.2,22.4,22.6,23,23.6,24,24.4,24.8,25,26.2,27.4,28.4,29.6,32.2,36,41
39,1079,Alabama,Lawrence County,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,1.6,2.2,2.8,2.8,3,3,3.2,3.4,4,5,6,6.8,7.6,8,8,8,8,8,8,8,8,8.2,8.4,8.8,9.2,10,10.6,11.2,11.6,12,12,12,12,12,12.2,12.4
