,fips,mean_14,mean_7
1865,36075.0,0.016972682489923337,0.06842812360053677
1866,36077.0,-0.03811531841652365,0.21401032702237463
1867,36079.0,-0.11337504057603291,-0.26320181780623886
1868,36081.0,0.0,0.0
1869,36083.0,0.07138189935064862,-0.025454545454546226
1870,36085.0,0.0,0.0
1871,36087.0,-0.06693447090308914,0.019043484206207308
1872,36089.0,0.13593724194880188,0.3882345169281577
1873,36091.0,0.05274201394519145,0.08531538835738532
1874,36093.0,0.09023694501955291,0.100193236714975
1875,36095.0,0.2332961672473863,0.30065505226480777
1876,36097.0,-0.41835714285714365,-0.7012857142857145
1877,36099.0,0.17639249639249574,0.6703318903318897
1878,36101.0,-0.22305418719211886,-0.2695779523365732
1879,36103.0,-0.10338064996228354,-0.061997764140622046
1880,36105.0,0.03382359895956421,0.0014957943451667313
1881,36107.0,0.23404213298222462,0.4663462804476624
1882,36109.0,-0.08548553487329046,-0.05162592509531314
1883,36111.0,-0.06655943805646368,-0.13620956556753713
1884,36113.0,0.08266779374471633,-0.042373626373626745
1885,36115.0,0.2672788228720427,0.4074576271186436
1886,36117.0,0.04588329979879217,0.2016096579476854
1887,36119.0,-0.061063666152299044,-0.047868787719928044
1888,36121.0,0.021256454388983752,0.03385542168674639
1889,36123.0,0.23590909090909024,0.04512987012986942
1890,37001.0,0.06937618147447955,0.5467998919794756
1891,37003.0,0.13671428571428512,-0.11457142857142921
1892,37005.0,0.01899159663865547,0.03798319327731094
1893,37007.0,-0.06743303571428645,-0.16866071428571483
1894,37009.0,-0.5254761904761905,-0.06880952380952338
1895,37011.0,0.0,0.0
1896,37013.0,0.11977243994943053,0.4766624525916558
1897,37015.0,0.24048747461069664,0.2967907921462415
1898,37017.0,0.3371967654986521,0.6108894878706196
1899,37019.0,-0.12160052910052958,0.02828042328042285
1900,37021.0,0.01171957671957634,-0.08296296296296353
1901,37023.0,-0.16916099773242707,0.10603174603174505
1902,37025.0,-0.06311741283869163,-0.19806157133145624
1903,37027.0,-0.030068027210885168,0.12775510204081536
1904,37029.0,0.3319047619047618,0.6638095238095236
1905,37031.0,0.04911468812877208,0.06563380281690114
1906,37033.0,0.335423514538558,0.37476611883691424
1907,37035.0,-0.03285198555956713,-0.06539453326456955
1908,37037.0,0.2735799373040746,0.38669055082848114
1909,37039.0,-0.01632653061224541,-0.5797959183673476
1910,37041.0,-0.11691119691119793,-0.43474903474903553
1911,37043.0,0.003523809523808628,-0.13885714285714432
1912,37045.0,-0.3571428571428577,-0.1726686930091181
1913,37047.0,0.09754860524091225,0.12021132713440334
1914,37049.0,-0.146011315417257,-0.2059405940594067
1915,37051.0,0.20055284921264263,0.4235232808428682
1916,37053.0,-0.32857142857142846,-0.26233766233766115
1917,37055.0,-0.5283047619047629,-0.23276190476190534
1918,37057.0,0.11932972241029073,0.4212254570074472
1919,37059.0,-0.000685714285714801,0.2578285714285709
1920,37061.0,0.3084782608695646,0.599242236024844
1921,37063.0,0.09511206392516017,0.11461937244201828
1922,37065.0,0.04802173218280518,-0.1526366251198475
1923,37067.0,0.03969832959361762,0.20048366990775374
1924,37069.0,-0.11033222591362223,0.08737541528239137
1925,37071.0,-0.06585734154579835,-0.11224319491357086
1926,37073.0,0.001158301158300647,0.6911196911196902
1927,37075.0,0.1735714285714285,0.347142857142857
1928,37077.0,-0.04121720116618156,0.222674927113702
1929,37079.0,-0.19365853658536628,-0.23275261324041865
1930,37081.0,0.2359725501770951,0.4141145218417942
1931,37083.0,0.10088293650793578,0.2284126984126978
1932,37085.0,0.29773311606011177,0.5796487416259275
1933,37087.0,0.018412698412698058,-0.23288888888888906
1934,37089.0,-0.0031808895175239426,-0.020518623290901407
1935,37091.0,0.5131554160125583,0.8160753532182092
1936,37093.0,0.2682842785355345,0.5821536252692028
1937,37095.0,0.7782857142857134,1.5519999999999985
1938,37097.0,-0.05077477477477541,0.07270012870012775
1939,37099.0,0.1911871227364181,0.0792756539235409
1940,37101.0,-0.27576405529954034,-0.16465990783410198
1941,37103.0,-0.16812244897959275,-0.0015510204081639215
1942,37105.0,0.4110447761194024,0.6047547974413636
1943,37107.0,0.27407121407121365,0.5272930072930067
1944,37109.0,-0.004733475479744668,-0.029893390191898454
1945,37111.0,-0.19806451612903286,-0.15253456221198158
1946,37113.0,-0.3714285714285716,2.379049338482478e-16
1947,37115.0,0.7782857142857139,1.5519999999999994
1948,37117.0,0.20703832752613144,0.31763066202090456
1949,37119.0,0.009207136655976408,0.0423656561719313
